,id,host_id,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
14022,7345789,20165819,1.0,2,1.0,1.0,1.0,90.0,1,3,1125,103,92.0,10.0,8.0,10.0,10.0,10.0,9.0,1,2.57
14023,27246155,189646908,3.0,3,2.0,1.0,2.0,86.0,1,2,1125,11,93.0,10.0,9.0,10.0,10.0,10.0,10.0,3,4.34
14024,28962959,89742769,1.0,2,1.0,1.0,1.0,300.0,2,1,1125,6,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,6.0
14025,12972292,68139551,3.0,2,1.0,1.0,2.0,55.0,1,1,1125,51,94.0,10.0,10.0,9.0,10.0,9.0,9.0,3,1.69
14026,5236234,12762559,1.0,2,1.0,1.0,1.0,150.0,1,1,1125,0,,,,,,,,1,
14027,20817614,74633496,5.0,1,1.0,1.0,1.0,45.0,1,5,1125,5,84.0,9.0,10.0,9.0,10.0,9.0,9.0,5,0.36
14028,17558802,15219324,2.0,1,1.0,1.0,1.0,55.0,1,10,21,0,,,,,,,,1,
14029,15831633,36791900,1.0,6,1.0,2.0,3.0,225.0,2,2,180,92,86.0,9.0,9.0,9.0,10.0,8.0,9.0,1,3.8
14030,20651049,454274,1.0,2,1.0,0.0,1.0,180.0,2,5,1125,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.94
14031,27192747,204729787,3.0,3,3.0,1.0,2.0,55.0,2,2,1125,4,93.0,10.0,9.0,10.0,9.0,10.0,9.0,3,1.26
14032,9820308,50583919,1.0,2,1.0,1.0,1.0,68.0,1,3,23,1,80.0,8.0,8.0,8.0,8.0,10.0,10.0,1,0.03
14033,13494095,379827,1.0,3,1.0,0.0,1.0,185.0,1,3,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.42
14034,21669322,3281798,1.0,3,1.0,0.0,1.0,180.0,3,3,29,5,96.0,9.0,10.0,10.0,10.0,10.0,10.0,1,0.46
14035,19806088,35741929,2.0,3,1.0,1.0,1.0,100.0,1,2,10,16,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2,1.05
14036,19344746,73657728,1.0,2,1.0,1.0,1.0,95.0,1,6,14,15,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1,1.04
14037,14161351,1876539,1.0,4,1.0,2.0,1.0,150.0,2,6,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.3
14038,3083197,15688520,1.0,8,3.5,4.0,6.0,950.0,1,3,30,35,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.66
14039,9230523,15565209,1.0,2,1.0,1.0,1.0,50.0,2,2,6,38,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1,1.37
14040,21834087,135860528,1.0,2,1.0,2.0,2.0,98.0,1,3,30,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.47
14041,6895123,7107154,1.0,2,1.0,1.0,1.0,95.0,2,5,25,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.14
14042,12090975,64810762,1.0,2,1.0,1.0,1.0,99.0,1,1,1125,69,93.0,9.0,9.0,10.0,9.0,10.0,9.0,1,2.21
14043,5606191,12306481,4.0,4,1.0,1.0,3.0,95.0,1,30,1125,3,87.0,9.0,10.0,10.0,10.0,9.0,9.0,4,0.08
14044,47362,214148,1.0,2,1.0,1.0,1.0,175.0,2,1,1825,30,89.0,9.0,9.0,10.0,10.0,8.0,9.0,1,0.31
14045,3962586,20536249,1.0,2,1.0,1.0,1.0,150.0,1,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
14046,21787094,415290,1.0,6,2.0,2.0,2.0,325.0,1,1,1125,0,,,,,,,,1,
14047,22340915,8676157,1.0,6,2.0,2.0,2.0,225.0,4,30,180,0,,,,,,,,1,
14048,13783491,22780332,1.0,2,1.0,1.0,1.0,150.0,1,2,4,21,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.76
14049,7801262,2083759,1.0,6,1.0,1.0,2.0,131.0,1,3,30,32,88.0,9.0,9.0,10.0,10.0,8.0,9.0,1,0.82
14050,13056650,159457,2.0,4,1.5,2.0,2.0,450.0,4,30,365,0,,,,,,,,2,
14051,5058683,3074904,5.0,2,1.0,1.0,1.0,96.0,1,1,18,154,95.0,10.0,10.0,10.0,10.0,10.0,9.0,4,3.4
14052,21741118,105640471,8.0,2,1.0,1.0,1.0,55.0,1,1,1125,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,8,0.44
14053,4180643,21688467,2.0,2,1.0,1.0,1.0,150.0,1,30,120,7,91.0,9.0,9.0,9.0,10.0,9.0,9.0,1,0.14
14054,12493228,816008,1.0,2,1.0,1.0,1.0,100.0,1,5,1125,8,90.0,10.0,10.0,9.0,10.0,10.0,9.0,1,0.26
14055,26357377,120762452,47.0,3,1.0,1.0,2.0,200.0,1,30,90,0,,,,,,,,47,
14056,5885280,4291007,21.0,2,2.0,1.0,1.0,95.0,1,30,1125,51,89.0,9.0,9.0,9.0,9.0,9.0,8.0,13,1.2
14057,6992300,24530713,7.0,1,1.0,1.0,1.0,75.0,1,1,1125,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.19
14058,19717533,137152967,4.0,4,1.0,2.0,2.0,200.0,1,1,100,34,96.0,10.0,9.0,10.0,10.0,10.0,9.0,3,2.24
14059,19211407,134436529,1.0,1,1.0,1.0,1.0,65.0,1,2,30,47,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2.83
14060,16377199,40949032,1.0,5,1.0,1.0,5.0,95.0,5,6,20,11,78.0,8.0,7.0,8.0,9.0,10.0,8.0,1,0.48
14061,14125013,54145228,1.0,3,1.0,1.0,2.0,105.0,1,1,1125,42,87.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1.51
14062,4455301,8490286,1.0,2,1.0,1.0,1.0,110.0,1,3,1125,159,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.36
14063,16504499,7250786,1.0,4,1.0,1.0,2.0,180.0,2,5,1125,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.53
14064,27656104,126119576,2.0,2,1.0,1.0,1.0,85.0,1,4,30,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.58
14065,4026150,16514175,5.0,2,1.0,1.0,1.0,80.0,2,5,1000,115,92.0,10.0,9.0,9.0,9.0,9.0,10.0,5,2.27
14066,22186774,162100995,3.0,1,1.0,1.0,1.0,35.0,1,7,1125,7,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2,1.12
14067,18908638,20438455,1.0,1,1.0,1.0,1.0,50.0,1,2,28,77,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,4.52
14068,21946665,55184486,2.0,4,1.0,1.0,1.0,149.0,4,1,10,35,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2,6.25
14069,26251408,17673366,1.0,2,1.0,1.0,1.0,60.0,1,1,5,1,,,,,,,,1,0.77
14070,24121885,81013659,1.0,2,1.0,1.0,1.0,95.0,1,4,1122,39,89.0,9.0,8.0,10.0,10.0,10.0,9.0,1,5.52
14071,3832932,15192022,1.0,2,1.0,1.0,2.0,65.0,1,2,20,7,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.14
14072,28101926,67048974,1.0,2,1.0,1.0,1.0,48.0,1,1,1125,12,92.0,9.0,9.0,9.0,10.0,9.0,10.0,1,5.9
14073,11970778,15817123,3.0,4,1.0,1.0,2.0,65.0,2,1,1124,128,90.0,9.0,9.0,10.0,9.0,10.0,9.0,3,4.03
14074,27600437,7245581,20.0,2,1.0,0.0,1.0,81.0,1,90,365,0,,,,,,,,19,
14075,15982472,103843016,1.0,1,1.5,1.0,1.0,50.0,1,3,1125,0,,,,,,,,1,
14076,9865344,50772718,1.0,1,1.0,1.0,1.0,47.0,1,4,1125,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.06
14077,14815997,3979831,1.0,2,1.0,0.0,2.0,195.0,2,2,14,69,99.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.6
14078,24866066,96968703,2.0,5,1.0,3.0,3.0,80.0,5,2,1125,28,86.0,9.0,8.0,9.0,9.0,9.0,9.0,1,4.8
14079,15266254,62563056,21.0,4,1.0,0.0,2.0,305.0,1,4,7,0,,,,,,,,1,
14080,990703,1834658,2.0,4,1.0,1.0,2.0,135.0,1,1,14,20,88.0,9.0,10.0,10.0,9.0,10.0,9.0,2,0.36
14081,24939648,177156643,1.0,2,1.0,1.0,1.0,50.0,1,3,365,15,92.0,10.0,10.0,9.0,9.0,9.0,9.0,1,2.66
14082,12793940,69358325,1.0,1,1.0,2.0,2.0,50.0,1,4,20,19,86.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1.04
14083,20174172,32632891,1.0,2,1.0,1.0,1.0,100.0,2,2,30,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.36
14084,18916381,6252064,2.0,5,3.0,3.0,3.0,225.0,1,2,14,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.82
14085,28721018,174261493,2.0,1,1.0,1.0,1.0,99.0,1,2,22,2,100.0,10.0,10.0,10.0,10.0,7.0,10.0,2,1.58
14086,21989088,3030543,1.0,2,1.0,0.0,2.0,175.0,2,1,20,54,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,5.87
14087,22951326,36786792,1.0,1,1.0,1.0,1.0,70.0,1,2,20,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.32
14088,22706343,165257273,3.0,1,1.5,1.0,1.0,54.0,1,30,90,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.67
14089,6269732,31618700,2.0,1,1.0,1.0,1.0,46.0,1,9,1125,4,85.0,9.0,9.0,9.0,10.0,9.0,9.0,2,0.11
14090,7771170,8134104,1.0,2,1.0,0.0,1.0,500.0,1,1,1125,10,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.26
14091,1881586,9795610,1.0,3,1.0,1.0,1.0,150.0,1,3,15,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.1
14092,29658316,48722035,2.0,6,1.0,3.0,3.0,350.0,1,1,1125,0,,,,,,,,2,
14093,19738695,24559181,3.0,4,1.0,2.0,2.0,200.0,2,1,30,7,94.0,10.0,10.0,9.0,10.0,9.0,9.0,3,0.52
14094,4430808,23002099,1.0,4,1.0,1.0,3.0,64.0,2,2,1125,168,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,3.57
14095,18303895,126592760,1.0,2,1.0,0.0,1.0,125.0,1,2,1125,74,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.0
14096,24158545,180134401,1.0,8,1.0,2.0,3.0,395.0,4,2,1125,34,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,5.23
14097,15144127,23495738,1.0,2,1.0,1.0,1.0,50.0,1,1,3,37,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.44
14098,21689998,857599,1.0,4,1.0,0.0,4.0,260.0,2,4,29,1,60.0,10.0,8.0,2.0,2.0,10.0,4.0,1,0.31
14099,13431664,74727409,1.0,1,1.5,1.0,1.0,45.0,1,2,1125,52,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1.8
14100,15482966,75458625,4.0,1,1.0,1.0,1.0,72.0,1,3,28,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.68
14101,26867213,168251108,2.0,2,1.0,1.0,1.0,150.0,1,3,90,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.0
14102,28817364,107516522,1.0,3,1.0,0.0,2.0,60.0,1,2,15,4,90.0,10.0,10.0,9.0,9.0,9.0,10.0,1,4.0
14103,6031045,31302392,1.0,2,1.0,1.0,1.0,120.0,1,5,1125,21,89.0,9.0,7.0,10.0,10.0,10.0,9.0,1,0.49
14104,3380344,6932160,2.0,2,1.0,1.0,1.0,99.0,1,7,30,29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.57
14105,22294649,6997016,1.0,2,1.0,1.0,1.0,190.0,1,2,5,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.02
14106,23021271,9388460,1.0,5,1.0,1.0,3.0,119.0,1,3,365,27,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1,4.03
14107,2012104,10352213,3.0,2,1.0,2.0,2.0,55.0,2,2,20,19,97.0,10.0,9.0,10.0,10.0,10.0,9.0,2,1.19
14108,11531744,420399,1.0,2,1.0,1.0,1.0,74.0,1,7,21,6,93.0,10.0,8.0,10.0,10.0,10.0,9.0,1,0.19
14109,2370610,9623313,1.0,2,1.0,1.0,1.0,190.0,2,3,90,6,93.0,10.0,9.0,9.0,10.0,10.0,9.0,1,0.11
14110,21549450,156676400,1.0,2,1.0,1.0,1.0,165.0,1,3,7,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.83
14111,8118112,22261783,2.0,4,1.0,1.0,2.0,125.0,4,3,1125,79,94.0,9.0,9.0,10.0,10.0,9.0,9.0,2,2.06
14112,21087187,29312281,1.0,2,2.5,1.0,1.0,225.0,1,2,1125,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.81
14113,652648,1475015,48.0,2,1.0,1.0,1.0,120.0,1,30,365,3,80.0,8.0,9.0,9.0,10.0,8.0,7.0,48,0.06
14114,9955800,51160487,1.0,2,1.0,1.0,1.0,60.0,1,30,365,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.54
14115,16884027,78930817,1.0,5,1.0,1.0,3.0,120.0,3,1,1125,9,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.44
14116,1806378,1929442,2.0,4,2.0,2.0,2.0,250.0,1,4,999,106,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.75
14117,26983743,141362503,5.0,3,2.0,1.0,2.0,81.0,1,2,1125,8,93.0,10.0,9.0,10.0,10.0,9.0,9.0,2,2.47
14118,9149930,2119276,39.0,3,1.0,1.0,2.0,195.0,1,30,365,9,87.0,9.0,8.0,9.0,10.0,10.0,8.0,39,0.52
14119,6090,11975,1.0,1,1.0,1.0,1.0,175.0,1,90,365,26,97.0,10.0,9.0,9.0,10.0,10.0,9.0,1,0.23
14120,6799957,35524316,11.0,2,1.0,1.0,1.0,155.0,2,1,1125,165,94.0,10.0,10.0,10.0,10.0,10.0,9.0,11,4.03
14121,13294325,75034279,1.0,2,1.0,1.0,1.0,56.0,1,1,1125,31,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1.68
14122,11123996,3135272,1.0,2,1.0,0.0,3.0,250.0,1,2,14,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.2
14123,21781859,2368634,1.0,4,1.0,1.0,1.0,185.0,1,5,9,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.18
14124,19923426,135840287,1.0,2,1.0,1.0,1.0,65.0,1,1,14,8,97.0,10.0,9.0,9.0,10.0,10.0,10.0,1,0.53
14125,16066417,27294350,1.0,2,1.0,1.0,1.0,55.0,1,3,14,0,,,,,,,,1,
14126,29011372,36046122,1.0,7,2.0,3.0,3.0,300.0,5,2,1125,2,90.0,10.0,10.0,10.0,9.0,10.0,10.0,1,2.0
14127,24096651,161441682,1.0,2,1.0,1.0,1.0,57.0,1,1,14,9,93.0,9.0,10.0,10.0,10.0,10.0,10.0,1,1.34
14128,20649911,147669060,1.0,2,1.0,1.0,1.0,43.0,1,1,1125,21,89.0,9.0,10.0,9.0,10.0,10.0,10.0,1,1.5
14129,13378096,16626798,1.0,1,1.0,1.0,1.0,65.0,1,21,49,0,,,,,,,,1,
14130,5958299,30454464,1.0,3,1.0,1.0,1.0,100.0,1,1,1125,112,94.0,9.0,8.0,10.0,10.0,10.0,9.0,1,2.6
14131,20493930,145384077,1.0,2,1.0,1.0,1.0,65.0,1,3,30,51,92.0,9.0,9.0,9.0,10.0,10.0,9.0,1,3.45
14132,13912785,82534301,1.0,2,1.0,1.0,1.0,80.0,1,1,31,0,,,,,,,,1,
14133,28248156,49455217,10.0,4,1.0,1.0,2.0,219.0,2,1,1125,6,100.0,10.0,10.0,10.0,10.0,9.0,9.0,10,3.05
14134,14744559,69042051,1.0,2,1.0,1.0,,109.0,1,1,1125,14,89.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0.54
14135,9152932,4313126,2.0,5,1.5,2.0,3.0,200.0,1,1,1125,1,80.0,8.0,8.0,10.0,8.0,8.0,10.0,2,0.03
14136,24269100,181710793,3.0,2,1.0,1.0,2.0,65.0,1,1,21,46,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3,7.26
14137,15789384,35667639,1.0,2,1.0,1.0,1.0,175.0,1,1,1125,6,96.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.26
14138,15955940,38866485,1.0,3,1.0,1.0,3.0,100.0,1,4,4,3,93.0,8.0,8.0,10.0,9.0,10.0,9.0,1,0.13
14139,23467280,462379,21.0,1,1.0,1.0,1.0,47.0,1,1,1125,4,75.0,9.0,7.0,8.0,10.0,10.0,8.0,4,0.63
14140,2524451,8288419,8.0,2,1.0,1.0,2.0,48.0,1,1,1125,83,87.0,9.0,9.0,9.0,9.0,9.0,9.0,4,1.52
14141,28980678,20311036,1.0,6,1.5,2.0,4.0,150.0,4,3,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
14142,196010,953565,1.0,2,1.0,1.0,1.0,265.0,2,5,1125,15,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.17
14143,18427825,127539184,2.0,2,1.0,1.0,1.0,80.0,1,3,14,26,91.0,10.0,9.0,10.0,10.0,9.0,9.0,2,1.45
14144,23304600,11789627,1.0,2,1.0,1.0,1.0,172.0,1,4,1125,10,98.0,10.0,10.0,9.0,10.0,10.0,9.0,1,1.38
14145,14107069,2088607,1.0,2,1.0,1.0,1.0,98.0,1,3,1125,46,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.78
14146,24103359,9585453,1.0,5,1.0,2.0,3.0,300.0,1,4,60,37,93.0,9.0,9.0,10.0,9.0,10.0,9.0,1,5.21
14147,27858785,65692858,1.0,2,1.0,1.0,1.0,150.0,1,3,30,9,98.0,10.0,10.0,10.0,9.0,10.0,10.0,1,4.29
14148,16858770,112312142,1.0,2,1.0,1.0,1.0,45.0,1,3,7,0,,,,,,,,1,
14149,4854870,6324960,2.0,2,1.0,1.0,1.0,119.0,2,1,1125,61,93.0,9.0,9.0,10.0,10.0,10.0,9.0,2,1.4
14150,23072651,130300195,5.0,4,2.0,2.0,2.0,499.0,1,7,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.4
14151,16734233,5665728,1.0,3,1.0,1.0,1.0,300.0,1,2,1125,0,,,,,,,,1,
14152,29751023,22135173,2.0,1,1.0,1.0,2.0,45.0,1,1,1125,0,,,,,,,,1,
14153,26055132,6879271,1.0,2,1.0,1.0,1.0,83.0,1,1,14,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.71
14154,26785507,11365400,2.0,2,2.0,1.0,1.0,45.0,1,1,28,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,4.32
14155,25253967,155647505,27.0,5,2.0,2.0,2.0,325.0,1,30,1125,0,,,,,,,,26,
14156,23156950,172130647,1.0,2,1.0,1.0,1.0,59.0,1,1,1125,19,91.0,9.0,9.0,10.0,9.0,9.0,9.0,1,2.22
14157,25379780,187453004,1.0,2,1.0,1.0,1.0,150.0,1,2,21,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.55
14158,13172753,73045923,1.0,4,1.0,1.0,2.0,299.0,2,2,1125,47,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.6
14159,846871,3179895,1.0,2,1.0,1.0,1.0,131.0,1,2,15,191,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2.77
14160,25578192,192907359,1.0,10,2.0,4.0,6.0,300.0,6,1,1125,10,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1,2.4
14161,9473889,49101398,1.0,3,1.0,1.0,2.0,100.0,1,2,1125,5,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.14
14162,24015827,180723171,1.0,2,1.0,1.0,1.0,340.0,1,4,1120,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.27
14163,7265896,37913005,1.0,2,1.0,1.0,2.0,110.0,2,1,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.16
14164,27276932,205476546,1.0,12,2.5,5.0,7.0,799.0,1,3,1125,11,91.0,10.0,9.0,9.0,9.0,10.0,9.0,1,3.3
14165,546573,1792568,1.0,6,1.0,2.0,3.0,333.0,4,2,1125,56,94.0,9.0,9.0,10.0,9.0,10.0,9.0,1,0.73
14166,4837935,24899760,1.0,3,1.0,1.0,2.0,175.0,1,4,7,0,,,,,,,,1,
14167,7697161,40427171,2.0,2,1.0,1.0,1.0,125.0,1,1,1125,0,,,,,,,,1,
14168,28408467,214472466,6.0,3,1.0,1.0,1.0,99.0,1,1,365,0,,,,,,,,6,
14169,5476474,20318406,1.0,3,1.0,1.0,2.0,120.0,2,1,1125,12,95.0,10.0,10.0,9.0,9.0,10.0,10.0,1,0.28
14170,17458077,2610519,1.0,3,1.0,0.0,1.0,250.0,1,1,7,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.1
14171,22049634,1594901,2.0,2,1.0,1.0,2.0,49.0,1,3,1125,4,90.0,9.0,10.0,9.0,9.0,9.0,9.0,2,0.67
14172,14389886,88399191,1.0,4,1.0,1.0,2.0,180.0,3,3,1125,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.63
14173,2334411,11280333,1.0,4,1.0,1.0,3.0,135.0,1,5,90,60,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1.17
14174,18720529,5643163,1.0,2,1.0,1.0,1.0,100.0,1,2,1125,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.74
14175,21619050,120973705,1.0,5,1.0,2.0,2.0,290.0,4,2,30,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.4
14176,2285355,11674823,1.0,5,1.0,1.0,1.0,750.0,1,1,1125,0,,,,,,,,1,
14177,14367695,81065498,2.0,5,1.0,1.0,3.0,110.0,2,1,1125,63,89.0,9.0,9.0,9.0,9.0,9.0,8.0,2,2.34
14178,29364882,217474088,4.0,2,1.0,1.0,1.0,99.0,1,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,2.0
14179,12084009,64765550,1.0,4,1.0,1.0,1.0,140.0,4,1,1125,4,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0.13
14180,19308199,31907981,1.0,2,1.0,1.0,1.0,80.0,1,3,14,9,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1,0.59
14181,19084262,133268955,1.0,4,1.0,1.0,2.0,335.0,1,3,1125,52,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,3.07
14182,5763191,29901463,1.0,1,1.0,1.0,2.0,68.0,1,3,30,90,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.14
14183,23232725,169786101,5.0,2,1.0,1.0,1.0,55.0,1,1,1125,39,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5,4.48
14184,798008,758441,4.0,2,1.5,1.0,1.0,165.0,1,1,1125,0,,,,,,,,4,
14185,9898107,50760546,28.0,4,1.0,1.0,1.0,150.0,1,29,1125,1,80.0,8.0,10.0,10.0,10.0,10.0,8.0,28,0.03
14186,21562307,155818580,1.0,2,1.0,1.0,1.0,65.0,1,2,1125,37,91.0,10.0,9.0,10.0,10.0,9.0,10.0,1,3.01
14187,456451,2269450,1.0,2,1.0,1.0,1.0,67.0,2,3,3,8,83.0,9.0,7.0,9.0,10.0,9.0,8.0,1,0.1
14188,14163629,26487331,1.0,2,1.0,1.0,1.0,65.0,2,10,10,2,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.34
14189,909859,3343848,1.0,8,3.5,4.0,5.0,890.0,4,3,1125,25,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0.37
14190,26991389,21890513,15.0,1,1.0,1.0,1.0,57.0,1,30,1125,0,,,,,,,,15,
14191,18151742,125162762,1.0,2,1.0,1.0,1.0,119.0,1,3,99,28,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.53
14192,20542273,81287,2.0,2,1.0,1.0,1.0,150.0,1,1,31,28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.94
14193,16287176,106539803,2.0,2,1.0,1.0,1.0,69.0,1,3,14,0,,,,,,,,1,
14194,13997894,83616984,1.0,2,1.0,1.0,2.0,85.0,1,7,90,49,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.75
14195,27140780,1409262,6.0,1,1.0,1.0,1.0,40.0,2,2,1125,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.6
14196,20591534,1261893,1.0,3,1.0,1.0,1.0,100.0,1,2,14,5,84.0,10.0,8.0,10.0,10.0,9.0,9.0,1,0.36
14197,15870976,8616101,1.0,2,1.0,1.0,1.0,265.0,1,2,15,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.66
14198,22077789,32451588,1.0,2,1.0,1.0,1.0,150.0,2,2,30,0,,,,,,,,1,
14199,7807146,37353953,1.0,2,1.5,1.0,1.0,70.0,1,3,16,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.15
14200,11304836,6761373,1.0,4,1.0,1.0,2.0,69.0,2,8,30,0,,,,,,,,1,
14201,995215,3038687,8.0,4,1.0,2.0,2.0,99.0,2,30,365,1,100.0,10.0,8.0,10.0,10.0,10.0,8.0,8,0.02
14202,19991488,46066063,2.0,1,1.0,0.0,1.0,45.0,1,4,1125,8,73.0,9.0,7.0,9.0,9.0,8.0,8.0,2,0.65
14203,23019675,30704814,1.0,4,1.0,1.0,1.0,70.0,1,14,1125,1,,,,,,,,1,0.4
14204,15481211,12593328,4.0,2,1.0,1.0,1.0,50.0,1,4,14,20,96.0,10.0,10.0,10.0,10.0,9.0,10.0,4,1.5
14205,22339365,23501405,1.0,2,1.0,1.0,1.0,119.0,1,2,29,8,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1.28
14206,4058949,7831209,7.0,4,4.5,1.0,2.0,45.0,1,1,1125,129,76.0,8.0,6.0,9.0,9.0,8.0,8.0,6,2.57
14207,23200628,3792602,1.0,4,1.0,1.0,4.0,65.0,2,2,1125,21,86.0,8.0,8.0,9.0,9.0,9.0,9.0,1,2.5
14208,26984883,121771546,2.0,2,1.0,1.0,1.0,95.0,1,2,1124,7,91.0,9.0,9.0,10.0,10.0,10.0,9.0,2,2.0
14209,21311288,5644804,1.0,7,1.5,1.0,1.0,300.0,6,2,30,18,93.0,10.0,8.0,10.0,10.0,10.0,9.0,1,1.57
14210,14139170,1252743,1.0,2,1.0,1.0,1.0,45.0,1,1,30,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.76
14211,5858572,28638583,2.0,2,1.0,0.0,1.0,95.0,2,1,4,142,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2,3.34
14212,13941332,3003330,1.0,2,1.0,1.0,1.0,40.0,1,3,10,74,95.0,10.0,9.0,9.0,10.0,9.0,10.0,1,2.65
14213,858695,4494343,1.0,3,1.0,1.0,1.0,30.0,1,2,30,247,92.0,9.0,8.0,9.0,9.0,9.0,9.0,1,3.49
14214,1992751,10258336,1.0,4,1.0,2.0,3.0,90.0,1,3,1125,0,,,,,,,,1,
